OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"123,650",1.0,23.79,"49,490",0.4,13.60,17.30,22.49,28.88,36.64,"28,300","35,980","46,780","60,080","76,200",,
51-8090,Miscellaneous Plant and System Operators,broad,"94,010",2.1,31.94,"66,430",0.6,19.10,24.69,31.85,38.93,46.08,"39,730","51,360","66,250","80,980","95,850",,
51-8091,Chemical Plant and System Operators,detailed,"28,190",4.5,29.60,"61,570",1.2,16.75,22.33,29.84,36.84,42.61,"34,830","46,450","62,060","76,630","88,630",,
51-8092,Gas Plant Operators,detailed,"14,620",3.8,34.36,"71,470",0.9,22.04,27.92,34.17,40.00,48.27,"45,830","58,070","71,070","83,210","100,410",,
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,"38,930",3.7,33.96,"70,630",1.1,21.15,26.40,34.07,41.37,47.35,"44,000","54,910","70,860","86,060","98,480",,
51-8099,"Plant and System Operators, All Other",detailed,"12,270",3.6,28.03,"58,300",0.9,16.63,21.37,27.45,33.55,39.30,"34,580","44,450","57,100","69,790","81,750",,
51-9000,Other Production Occupations,minor,"2,537,090",0.6,17.92,"37,270",0.2,10.60,12.70,16.35,21.66,28.05,"22,060","26,420","34,020","45,060","58,340",,
51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",broad,"132,660",1.8,23.30,"48,470",0.7,13.27,16.67,21.97,29.12,36.03,"27,590","34,680","45,690","60,580","74,950",,
51-9011,Chemical Equipment Operators and Tenders,detailed,"82,880",2.4,24.55,"51,070",0.8,13.96,17.67,23.45,30.47,37.34,"29,050","36,750","48,770","63,380","77,660",,
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"49,770",2.6,21.22,"44,140",0.9,12.54,15.42,19.62,25.86,32.51,"26,070","32,060","40,810","53,790","67,630",,
51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",broad,"190,770",1.6,18.25,"37,960",0.4,11.32,13.66,17.25,21.93,27.11,"23,550","28,400","35,870","45,620","56,390",,
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,"31,890",2.9,18.30,"38,060",0.7,11.69,13.95,17.50,21.97,25.80,"24,310","29,020","36,400","45,700","53,650",,
51-9022,"Grinding and Polishing Workers, Hand",detailed,"30,280",3.5,15.34,"31,900",0.8,10.34,11.75,14.21,17.87,22.58,"21,500","24,450","29,550","37,170","46,980",,
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"128,600",2.1,18.92,"39,360",0.5,11.83,14.30,17.89,22.69,28.15,"24,600","29,740","37,210","47,190","58,550",,
51-9030,Cutting Workers,broad,"71,420",2.0,16.87,"35,090",0.5,11.02,13.12,16.26,19.98,24.04,"22,920","27,300","33,820","41,550","50,010",,
51-9031,"Cutters and Trimmers, Hand",detailed,"10,580",4.3,15.19,"31,600",1.3,9.97,11.61,14.13,17.72,22.50,"20,740","24,140","29,390","36,860","46,790",,
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"60,840",2.2,17.16,"35,700",0.5,11.33,13.46,16.64,20.41,24.16,"23,570","27,990","34,620","42,450","50,250",,
51-9040,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",broad,"72,870",2.2,17.69,"36,800",0.6,11.57,13.61,16.89,21.38,25.40,"24,070","28,310","35,120","44,460","52,840",,
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"72,870",2.2,17.69,"36,800",0.6,11.57,13.61,16.89,21.38,25.40,"24,070","28,310","35,120","44,460","52,840",,
51-9050,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",broad,"17,730",3.4,19.52,"40,610",0.8,12.47,15.13,18.83,23.49,28.31,"25,950","31,470","39,160","48,870","58,890",,
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,"17,730",3.4,19.52,"40,610",0.8,12.47,15.13,18.83,23.49,28.31,"25,950","31,470","39,160","48,870","58,890",,
51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",broad,"557,510",0.7,20.20,"42,010",0.4,11.32,14.13,18.39,24.51,31.49,"23,550","29,390","38,250","50,980","65,510",,
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"557,510",0.7,20.20,"42,010",0.4,11.32,14.13,18.39,24.51,31.49,"23,550","29,390","38,250","50,980","65,510",,
51-9070,Jewelers and Precious Stone and Metal Workers,broad,"25,910",4.0,20.95,"43,570",1.9,11.31,14.36,18.96,25.10,32.33,"23,530","29,860","39,440","52,210","67,250",,
51-9071,Jewelers and Precious Stone and Metal Workers,detailed,"25,910",4.0,20.95,"43,570",1.9,11.31,14.36,18.96,25.10,32.33,"23,530","29,860","39,440","52,210","67,250",,
51-9080,"Medical, Dental, and Ophthalmic Laboratory Technicians",broad,"77,110",2.2,19.15,"39,840",0.6,11.30,13.72,17.64,23.13,29.25,"23,510","28,550","36,690","48,100","60,850",,
51-9081,Dental Laboratory Technicians,detailed,"34,480",3.4,20.76,"43,180",0.8,12.17,14.94,19.44,25.05,30.86,"25,320","31,080","40,440","52,100","64,180",,
51-9082,Medical Appliance Technicians,detailed,"14,670",5.3,20.28,"42,180",1.3,11.58,14.56,18.84,24.22,30.35,"24,090","30,280","39,190","50,370","63,130",,
51-9083,Ophthalmic Laboratory Technicians,detailed,"27,960",3.7,16.58,"34,490",1.1,10.75,12.56,15.30,19.07,24.13,"22,360","26,120","31,830","39,660","50,200",,
51-9110,Packaging and Filling Machine Operators and Tenders,broad,"395,330",1.5,15.74,"32,740",0.4,10.22,11.81,14.50,18.62,23.50,"21,260","24,570","30,160","38,730","48,890",,
51-9111,Packaging and Filling Machine Operators and Tenders,detailed,"395,330",1.5,15.74,"32,740",0.4,10.22,11.81,14.50,18.62,23.50,"21,260","24,570","30,160","38,730","48,890",,
51-9120,Painting Workers,broad,"156,470",1.5,19.16,"39,850",0.4,11.79,14.07,17.70,22.70,28.76,"24,520","29,270","36,810","47,220","59,810",,
51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"88,560",1.5,17.55,"36,510",0.5,11.47,13.54,16.73,20.77,25.12,"23,860","28,160","34,800","43,210","52,240",,
51-9122,"Painters, Transportation Equipment",detailed,"55,710",3.3,22.34,"46,460",1.0,13.14,16.09,20.33,26.26,34.06,"27,320","33,460","42,280","54,610","70,840",,
51-9123,"Painting, Coating, and Decorating Workers",detailed,"12,200",4.1,16.33,"33,960",1.1,10.40,12.10,14.93,19.17,24.25,"21,620","25,180","31,050","39,870","50,440",,
51-9140,Semiconductor Processors,broad,"25,730",8.4,19.14,"39,810",1.4,12.56,14.61,17.92,22.58,28.17,"26,130","30,390","37,270","46,960","58,590",,
51-9141,Semiconductor Processors,detailed,"25,730",8.4,19.14,"39,810",1.4,12.56,14.61,17.92,22.58,28.17,"26,130","30,390","37,270","46,960","58,590",,
51-9150,Photographic Process Workers and Processing Machine Operators,broad,"16,680",4.7,16.78,"34,910",2.1,10.12,11.49,14.03,19.03,25.58,"21,050","23,900","29,180","39,580","53,200",,
51-9151,Photographic Process Workers and Processing Machine Operators,detailed,"16,680",4.7,16.78,"34,910",2.1,10.12,11.49,14.03,19.03,25.58,"21,050","23,900","29,180","39,580","53,200",,
51-9190,Miscellaneous Production Workers,broad,"796,900",1.2,16.02,"33,320",0.4,9.91,11.63,14.53,18.92,24.62,"20,620","24,190","30,220","39,350","51,200",,
51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,"16,310",4.5,17.23,"35,850",1.6,11.00,13.11,16.26,20.82,24.74,"22,870","27,260","33,820","43,300","51,460",,
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,"17,630",4.1,15.91,"33,090",1.2,10.57,12.14,14.80,18.41,23.18,"21,990","25,250","30,790","38,300","48,210",,
51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,"8,820",5.1,16.60,"34,520",1.1,10.64,12.69,15.58,20.05,23.92,"22,140","26,390","32,410","41,700","49,740",,
51-9194,Etchers and Engravers,detailed,"8,600",6.3,16.61,"34,550",1.9,9.87,11.83,15.06,19.13,24.87,"20,520","24,620","31,330","39,790","51,720",,
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,"42,500",3.3,16.92,"35,190",0.7,11.02,12.98,16.03,19.76,24.53,"22,910","27,000","33,340","41,090","51,010",,
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,"97,960",2.1,19.38,"40,320",1.0,11.45,14.19,18.62,23.66,29.23,"23,820","29,510","38,730","49,200","60,790",,
51-9197,Tire Builders,detailed,"23,920",8.1,21.89,"45,530",1.7,13.28,16.61,22.42,27.54,30.06,"27,610","34,550","46,630","57,270","62,520",,
51-9198,Helpers--Production Workers,detailed,"350,410",2.1,14.12,"29,380",0.4,9.58,11.06,13.33,16.60,19.74,"19,930","23,000","27,730","34,540","41,060",,
51-9199,"Production Workers, All Other",detailed,"230,760",2.3,16.58,"34,490",0.8,9.69,11.47,14.50,19.63,26.88,"20,140","23,860","30,170","40,840","55,910",,
53-0000,Transportation and Material Moving Occupations,major,"10,244,260",0.3,18.41,"38,290",0.4,9.94,11.87,15.74,21.96,29.75,"20,670","24,700","32,730","45,670","61,870",,
53-1000,Supervisors of Transportation and Material Moving Workers,minor,"419,980",0.6,27.92,"58,070",0.2,16.00,19.79,26.67,34.24,42.16,"33,280","41,160","55,470","71,220","87,700",,
53-1010,Aircraft Cargo Handling Supervisors,broad,"8,920",6.5,26.49,"55,110",2.8,16.00,18.39,23.37,32.83,41.09,"33,280","38,260","48,610","68,290","85,460",,
53-1011,Aircraft Cargo Handling Supervisors,detailed,"8,920",6.5,26.49,"55,110",2.8,16.00,18.39,23.37,32.83,41.09,"33,280","38,260","48,610","68,290","85,460",,
53-1040,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",broad,"411,060",0.6,27.95,"58,140",0.2,16.00,19.83,26.73,34.27,42.19,"33,280","41,260","55,600","71,280","87,750",,
53-1048,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,"411,060",0.6,27.95,"58,140",0.2,16.00,19.83,26.73,34.27,42.19,"33,280","41,260","55,600","71,280","87,750",,
53-2000,Air Transportation Workers,minor,"271,890",2.1,*,"101,910",2.4,*,*,*,*,*,"35,930","53,090","74,530","124,850","207,940",TRUE,
53-2010,Aircraft Pilots and Flight Engineers,broad,"120,760",2.4,*,"146,660",3.8,*,*,*,*,*,"55,990","77,910","115,670","197,540",#,TRUE,
53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,"82,890",3.2,*,"169,560",3.9,*,*,*,*,*,"65,690","94,380","140,340",#,#,TRUE,
53-2012,Commercial Pilots,detailed,"37,870",2.9,*,"96,530",3.2,*,*,*,*,*,"44,660","61,950","82,240","115,280","160,480",TRUE,
53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,"32,360",1.6,48.61,"101,100",1.4,18.51,29.92,46.11,68.98,81.74,"38,490","62,230","95,900","143,470","170,020",,
53-2021,Air Traffic Controllers,detailed,"22,390",0.8,58.09,"120,830",0.8,32.74,41.78,59.87,73.48,85.89,"68,090","86,900","124,540","152,830","178,650",,
53-2022,Airfield Operations Specialists,detailed,"9,960",4.9,27.29,"56,760",2.3,13.35,17.94,25.10,33.52,44.10,"27,760","37,310","52,200","69,720","91,730",,
53-2030,Flight Attendants,broad,"118,770",2.7,*,"56,630",1.9,*,*,*,*,*,"28,950","42,320","56,000","68,850","80,870",TRUE,
53-2031,Flight Attendants,detailed,"118,770",2.7,*,"56,630",1.9,*,*,*,*,*,"28,950","42,320","56,000","68,850","80,870",TRUE,
53-3000,Motor Vehicle Operators,minor,"4,088,870",0.4,18.94,"39,400",0.2,9.93,13.00,17.85,23.55,29.84,"20,640","27,030","37,130","48,980","62,070",,
53-3010,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",broad,"15,380",5.7,13.95,"29,010",1.9,9.30,10.51,12.38,15.38,20.48,"19,350","21,870","25,750","32,000","42,590",,
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,"15,380",5.7,13.95,"29,010",1.9,9.30,10.51,12.38,15.38,20.48,"19,350","21,870","25,750","32,000","42,590",,
53-3020,Bus Drivers,broad,"678,260",1.0,17.44,"36,280",1.1,9.49,12.65,16.56,21.33,26.92,"19,730","26,320","34,450","44,360","55,990",,
53-3021,"Bus Drivers, Transit and Intercity",detailed,"174,110",2.4,21.47,"44,650",1.9,12.29,15.32,20.23,27.25,33.21,"25,550","31,870","42,080","56,680","69,070",,
53-3022,"Bus Drivers, School or Special Client",detailed,"504,150",1.1,16.05,"33,390",0.5,9.13,11.86,15.58,19.49,23.76,"19,000","24,670","32,420","40,540","49,430",,
53-3030,Driver/Sales Workers and Truck Drivers,broad,"3,130,500",0.4,19.68,"40,920",0.2,10.21,13.69,18.66,24.35,30.55,"21,230","28,480","38,800","50,640","63,550",,
53-3031,Driver/Sales Workers,detailed,"414,860",1.8,14.24,"29,610",0.6,8.56,9.40,11.88,17.68,23.50,"17,810","19,540","24,700","36,770","48,880",,
53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,"1,800,330",0.6,21.91,"45,570",0.2,13.54,16.85,21.00,26.16,31.38,"28,160","35,040","43,680","54,400","65,260",,
53-3033,Light Truck or Delivery Services Drivers,detailed,"915,310",0.8,17.75,"36,920",0.3,9.74,11.79,15.78,21.93,30.14,"20,260","24,520","32,810","45,610","62,690",,
53-3040,Taxi Drivers and Chauffeurs,broad,"207,920",1.7,13.68,"28,450",0.8,9.25,10.65,12.49,15.47,19.40,"19,240","22,150","25,980","32,180","40,360",,
53-3041,Taxi Drivers and Chauffeurs,detailed,"207,920",1.7,13.68,"28,450",0.8,9.25,10.65,12.49,15.47,19.40,"19,240","22,150","25,980","32,180","40,360",,
53-3090,Miscellaneous Motor Vehicle Operators,broad,"56,810",3.6,17.14,"35,640",1.7,9.33,11.02,14.60,22.43,27.94,"19,410","22,910","30,360","46,650","58,110",,
53-3099,"Motor Vehicle Operators, All Other",detailed,"56,810",3.6,17.14,"35,640",1.7,9.33,11.02,14.60,22.43,27.94,"19,410","22,910","30,360","46,650","58,110",,
53-4000,Rail Transportation Workers,minor,"109,460",4.5,30.95,"64,380",1.0,20.41,25.01,29.69,36.99,45.27,"42,460","52,020","61,750","76,950","94,170",,
53-4010,Locomotive Engineers and Operators,broad,"41,090",6.1,31.37,"65,240",1.2,21.06,25.64,29.41,36.99,46.59,"43,800","53,340","61,170","76,940","96,910",,
53-4011,Locomotive Engineers,detailed,"34,850",6.5,32.17,"66,920",1.3,22.21,26.27,29.86,38.20,47.06,"46,200","54,630","62,100","79,460","97,890",,
53-4012,Locomotive Firers,detailed,560,15.1,33.19,"69,030",3.2,25.57,27.68,30.69,39.77,47.90,"53,180","57,570","63,820","82,720","99,630",,
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,"5,690",13.4,26.27,"54,640",2.1,16.00,20.23,25.30,30.39,39.13,"33,280","42,080","52,630","63,220","81,380",,
53-4020,"Railroad Brake, Signal, and Switch Operators",broad,"14,270",8.0,28.31,"58,890",2.1,16.64,21.72,27.53,34.91,41.15,"34,610","45,170","57,260","72,620","85,590",,
53-4021,"Railroad Brake, Signal, and Switch Operators",detailed,"14,270",8.0,28.31,"58,890",2.1,16.64,21.72,27.53,34.91,41.15,"34,610","45,170","57,260","72,620","85,590",,
53-4030,Railroad Conductors and Yardmasters,broad,"42,360",5.1,31.77,"66,080",1.5,21.49,25.72,30.26,37.81,45.83,"44,690","53,490","62,930","78,640","95,330",,
53-4031,Railroad Conductors and Yardmasters,detailed,"42,360",5.1,31.77,"66,080",1.5,21.49,25.72,30.26,37.81,45.83,"44,690","53,490","62,930","78,640","95,330",,
53-4040,Subway and Streetcar Operators,broad,"8,850",4.5,30.28,"62,970",5.1,17.94,24.29,32.78,36.86,39.47,"37,310","50,510","68,170","76,670","82,100",,
53-4041,Subway and Streetcar Operators,detailed,"8,850",4.5,30.28,"62,970",5.1,17.94,24.29,32.78,36.86,39.47,"37,310","50,510","68,170","76,670","82,100",,
53-4090,Miscellaneous Rail Transportation Workers,broad,"2,890",13.9,28.12,"58,490",5.1,15.40,19.87,26.64,35.47,46.30,"32,020","41,330","55,410","73,770","96,310",,
53-4099,"Rail Transportation Workers, All Other",detailed,"2,890",13.9,28.12,"58,490",5.1,15.40,19.87,26.64,35.47,46.30,"32,020","41,330","55,410","73,770","96,310",,
53-5000,Water Transportation Workers,minor,"79,860",7.0,31.75,"66,040",1.9,13.10,18.12,26.16,38.26,56.86,"27,260","37,690","54,400","79,580","118,260",,
53-5010,Sailors and Marine Oilers,broad,"32,220",6.8,22.20,"46,180",3.3,11.48,14.32,19.66,26.38,34.86,"23,880","29,790","40,900","54,860","72,510",,
53-5011,Sailors and Marine Oilers,detailed,"32,220",6.8,22.20,"46,180",3.3,11.48,14.32,19.66,26.38,34.86,"23,880","29,790","40,900","54,860","72,510",,
53-5020,Ship and Boat Captains and Operators,broad,"38,910",6.5,38.61,"80,310",2.3,16.47,22.60,32.40,47.09,67.80,"34,250","47,010","67,380","97,960","141,020",,
53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,"36,390",7.0,39.61,"82,380",2.4,17.03,23.17,33.26,48.43,69.56,"35,410","48,190","69,180","100,730","144,690",,
53-5022,Motorboat Operators,detailed,"2,510",9.1,24.21,"50,350",4.7,11.46,15.47,24.18,32.74,37.56,"23,830","32,180","50,290","68,100","78,120",,
53-5030,Ship Engineers,broad,"8,740",12.4,36.40,"75,710",1.9,19.39,24.78,34.20,44.65,59.46,"40,330","51,540","71,130","92,870","123,670",,
53-5031,Ship Engineers,detailed,"8,740",12.4,36.40,"75,710",1.9,19.39,24.78,34.20,44.65,59.46,"40,330","51,540","71,130","92,870","123,670",,
53-6000,Other Transportation Workers,minor,"363,130",1.3,15.61,"32,460",1.1,9.21,10.50,12.23,16.43,27.80,"19,160","21,840","25,440","34,170","57,830",,
53-6010,Bridge and Lock Tenders,broad,"3,170",3.4,22.91,"47,660",0.9,11.78,17.41,24.19,27.85,30.59,"24,490","36,210","50,320","57,920","63,620",,
53-6011,Bridge and Lock Tenders,detailed,"3,170",3.4,22.91,"47,660",0.9,11.78,17.41,24.19,27.85,30.59,"24,490","36,210","50,320","57,920","63,620",,
53-6020,Parking Lot Attendants,broad,"145,900",2.3,12.08,"25,130",0.5,8.89,9.95,11.47,13.45,16.10,"18,490","20,690","23,870","27,970","33,490",,
53-6021,Parking Lot Attendants,detailed,"145,900",2.3,12.08,"25,130",0.5,8.89,9.95,11.47,13.45,16.10,"18,490","20,690","23,870","27,970","33,490",,
53-6030,Automotive and Watercraft Service Attendants,broad,"113,760",2.1,12.47,"25,940",0.5,9.21,10.22,11.64,13.95,17.31,"19,160","21,260","24,200","29,010","36,000",,
53-6031,Automotive and Watercraft Service Attendants,detailed,"113,760",2.1,12.47,"25,940",0.5,9.21,10.22,11.64,13.95,17.31,"19,160","21,260","24,200","29,010","36,000",,
53-6040,Traffic Technicians,broad,"7,290",3.3,24.38,"50,700",1.6,14.30,17.24,22.39,29.94,38.02,"29,750","35,860","46,570","62,270","79,070",,
53-6041,Traffic Technicians,detailed,"7,290",3.3,24.38,"50,700",1.6,14.30,17.24,22.39,29.94,38.02,"29,750","35,860","46,570","62,270","79,070",,
53-6050,Transportation Inspectors,broad,"29,990",3.2,36.22,"75,330",1.6,13.88,24.33,35.47,47.58,59.61,"28,870","50,610","73,780","98,970","123,980",,
53-6051,Transportation Inspectors,detailed,"29,990",3.2,36.22,"75,330",1.6,13.88,24.33,35.47,47.58,59.61,"28,870","50,610","73,780","98,970","123,980",,
53-6060,"Transportation Attendants, Except Flight Attendants",broad,"25,460",8.2,14.73,"30,640",2.2,9.47,10.73,12.87,17.73,22.15,"19,690","22,310","26,760","36,880","46,060",,
53-6061,"Transportation Attendants, Except Flight Attendants",detailed,"25,460",8.2,14.73,"30,640",2.2,9.47,10.73,12.87,17.73,22.15,"19,690","22,310","26,760","36,880","46,060",,
53-6090,Miscellaneous Transportation Workers,broad,"37,560",3.2,20.61,"42,870",2.9,10.65,12.98,18.03,28.93,34.09,"22,150","27,000","37,490","60,170","70,910",,
53-6099,"Transportation Workers, All Other",detailed,"37,560",3.2,20.61,"42,870",2.9,10.65,12.98,18.03,28.93,34.09,"22,150","27,000","37,490","60,170","70,910",,
53-7000,Material Moving Workers,minor,"4,911,060",0.5,15.17,"31,560",0.2,9.80,11.30,13.74,17.73,22.97,"20,390","23,490","28,570","36,890","47,780",,
53-7010,Conveyor Operators and Tenders,broad,"23,390",3.5,16.88,"35,110",0.8,11.52,13.36,15.86,19.34,23.99,"23,960","27,780","32,980","40,230","49,890",,
53-7011,Conveyor Operators and Tenders,detailed,"23,390",3.5,16.88,"35,110",0.8,11.52,13.36,15.86,19.34,23.99,"23,960","27,780","32,980","40,230","49,890",,
53-7020,Crane and Tower Operators,broad,"44,410",2.8,27.96,"58,160",1.4,15.02,19.11,26.03,34.10,41.98,"31,250","39,750","54,140","70,940","87,330",,
53-7021,Crane and Tower Operators,detailed,"44,410",2.8,27.96,"58,160",1.4,15.02,19.11,26.03,34.10,41.98,"31,250","39,750","54,140","70,940","87,330",,
53-7030,"Dredge, Excavating, and Loading Machine Operators",broad,"49,780",2.3,23.46,"48,790",0.8,14.31,17.19,21.44,27.50,35.58,"29,770","35,750","44,590","57,200","74,000",,
53-7031,Dredge Operators,detailed,"1,190",17.2,22.84,"47,500",2.4,14.79,17.61,21.76,26.49,31.75,"30,760","36,630","45,260","55,100","66,040",,
