OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
51-8030,Water and Wastewater Treatment Plant and System Operators,broad,"117,450",1.0,23.22,"48,290",0.4,13.42,17.10,22.19,28.33,35.30,"27,910","35,560","46,150","58,930","73,410",,
51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"117,450",1.0,23.22,"48,290",0.4,13.42,17.10,22.19,28.33,35.30,"27,910","35,560","46,150","58,930","73,410",,
51-8090,Miscellaneous Plant and System Operators,broad,"96,240",2.2,31.21,"64,920",0.7,18.77,24.15,31.04,37.81,45.12,"39,040","50,230","64,560","78,650","93,840",,
51-8091,Chemical Plant and System Operators,detailed,"30,290",4.5,29.63,"61,620",1.1,16.97,22.81,29.89,36.67,41.85,"35,290","47,440","62,170","76,280","87,060",,
51-8092,Gas Plant Operators,detailed,"14,890",3.6,33.46,"69,600",0.8,22.04,27.26,33.19,38.94,46.76,"45,850","56,700","69,030","80,990","97,260",,
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,"38,700",4.0,32.78,"68,190",1.2,20.20,25.09,32.58,39.47,46.94,"42,020","52,180","67,770","82,090","97,640",,
51-8099,"Plant and System Operators, All Other",detailed,"12,360",3.6,27.48,"57,150",0.9,15.93,20.64,27.08,33.18,38.79,"33,130","42,920","56,330","69,010","80,680",,
51-9000,Other Production Occupations,minor,"2,584,880",0.6,17.28,"35,940",0.2,10.15,12.05,15.63,20.80,27.22,"21,120","25,070","32,510","43,270","56,620",,
51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",broad,"126,320",1.9,22.87,"47,560",1.0,12.63,16.03,21.21,28.59,36.16,"26,260","33,330","44,110","59,460","75,210",,
51-9011,Chemical Equipment Operators and Tenders,detailed,"77,870",2.4,24.37,"50,690",1.3,13.39,17.08,22.98,30.38,37.72,"27,860","35,530","47,800","63,200","78,460",,
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"48,450",2.7,20.45,"42,540",1.1,11.78,14.65,18.77,24.79,31.20,"24,510","30,470","39,040","51,570","64,900",,
51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",broad,"191,200",1.5,17.90,"37,230",0.4,10.88,13.24,16.87,21.56,26.60,"22,630","27,530","35,100","44,850","55,320",,
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,"31,390",3.0,17.90,"37,220",0.7,11.16,13.40,17.01,21.69,25.89,"23,220","27,880","35,380","45,110","53,850",,
51-9022,"Grinding and Polishing Workers, Hand",detailed,"30,320",3.3,14.83,"30,840",0.8,10.04,11.42,13.86,17.35,21.52,"20,870","23,750","28,830","36,090","44,750",,
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"129,490",1.9,18.62,"38,730",0.5,11.28,13.89,17.59,22.38,27.67,"23,470","28,890","36,600","46,550","57,560",,
51-9030,Cutting Workers,broad,"72,690",2.0,16.30,"33,910",0.5,10.47,12.59,15.70,19.32,23.48,"21,770","26,190","32,650","40,190","48,830",,
51-9031,"Cutters and Trimmers, Hand",detailed,"12,230",4.5,14.60,"30,360",1.1,9.77,11.03,13.56,17.14,21.16,"20,330","22,940","28,210","35,640","44,010",,
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"60,460",2.2,16.65,"34,630",0.5,10.79,13.01,16.16,19.76,23.64,"22,440","27,050","33,610","41,100","49,180",,
51-9040,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",broad,"76,120",2.7,17.03,"35,430",0.6,11.04,13.12,16.19,20.29,24.56,"22,950","27,290","33,680","42,190","51,090",,
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"76,120",2.7,17.03,"35,430",0.6,11.04,13.12,16.19,20.29,24.56,"22,950","27,290","33,680","42,190","51,090",,
51-9050,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",broad,"18,030",3.0,18.89,"39,280",0.9,11.81,14.42,18.07,23.01,27.85,"24,570","30,000","37,580","47,870","57,920",,
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,"18,030",3.0,18.89,"39,280",0.9,11.81,14.42,18.07,23.01,27.85,"24,570","30,000","37,580","47,870","57,920",,
51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",broad,"537,500",0.7,19.73,"41,040",0.4,10.85,13.64,17.95,23.95,30.99,"22,560","28,370","37,340","49,810","64,450",,
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"537,500",0.7,19.73,"41,040",0.4,10.85,13.64,17.95,23.95,30.99,"22,560","28,370","37,340","49,810","64,450",,
51-9070,Jewelers and Precious Stone and Metal Workers,broad,"25,710",4.1,20.28,"42,180",1.9,10.69,13.36,18.25,24.31,31.32,"22,240","27,790","37,960","50,560","65,140",,
51-9071,Jewelers and Precious Stone and Metal Workers,detailed,"25,710",4.1,20.28,"42,180",1.9,10.69,13.36,18.25,24.31,31.32,"22,240","27,790","37,960","50,560","65,140",,
51-9080,"Medical, Dental, and Ophthalmic Laboratory Technicians",broad,"79,370",1.9,18.61,"38,710",0.6,10.84,13.23,16.95,22.44,28.80,"22,540","27,520","35,250","46,670","59,890",,
51-9081,Dental Laboratory Technicians,detailed,"35,630",2.8,20.19,"41,990",0.8,11.23,14.21,18.59,24.47,30.52,"23,350","29,570","38,670","50,890","63,480",,
51-9082,Medical Appliance Technicians,detailed,"13,640",4.5,19.45,"40,460",1.1,11.28,13.97,17.88,23.24,29.41,"23,460","29,060","37,190","48,350","61,170",,
51-9083,Ophthalmic Laboratory Technicians,detailed,"30,100",3.8,16.36,"34,030",1.1,10.49,12.35,14.88,18.81,24.21,"21,810","25,680","30,960","39,130","50,360",,
51-9110,Packaging and Filling Machine Operators and Tenders,broad,"392,910",1.4,15.38,"31,990",0.4,9.82,11.31,14.11,18.31,23.34,"20,430","23,530","29,350","38,090","48,550",,
51-9111,Packaging and Filling Machine Operators and Tenders,detailed,"392,910",1.4,15.38,"31,990",0.4,9.82,11.31,14.11,18.31,23.34,"20,430","23,530","29,350","38,090","48,550",,
51-9120,Painting Workers,broad,"152,510",1.2,18.82,"39,150",0.5,11.34,13.69,17.31,22.32,28.52,"23,580","28,480","36,010","46,420","59,320",,
51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"86,270",1.5,17.15,"35,670",0.5,11.06,13.15,16.26,20.19,24.71,"23,000","27,340","33,820","41,990","51,400",,
51-9122,"Painters, Transportation Equipment",detailed,"52,880",2.0,22.30,"46,380",0.9,12.85,15.95,20.12,26.34,34.56,"26,730","33,170","41,850","54,780","71,880",,
51-9123,"Painting, Coating, and Decorating Workers",detailed,"13,360",4.4,15.91,"33,090",0.9,10.16,11.94,14.82,18.64,23.41,"21,130","24,840","30,820","38,780","48,690",,
51-9140,Semiconductor Processors,broad,"23,540",5.4,18.68,"38,860",1.3,12.46,14.34,17.59,21.97,27.16,"25,910","29,830","36,580","45,700","56,490",,
51-9141,Semiconductor Processors,detailed,"23,540",5.4,18.68,"38,860",1.3,12.46,14.34,17.59,21.97,27.16,"25,910","29,830","36,580","45,700","56,490",,
51-9150,Photographic Process Workers and Processing Machine Operators,broad,"22,450",3.5,15.80,"32,870",1.8,9.86,11.01,13.21,17.72,23.97,"20,500","22,900","27,480","36,860","49,870",,
51-9151,Photographic Process Workers and Processing Machine Operators,detailed,"22,450",3.5,15.80,"32,870",1.8,9.86,11.01,13.21,17.72,23.97,"20,500","22,900","27,480","36,860","49,870",,
51-9190,Miscellaneous Production Workers,broad,"866,540",1.3,15.25,"31,720",0.4,9.54,11.01,13.80,18.14,23.66,"19,840","22,900","28,710","37,720","49,210",,
51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,"15,860",4.3,16.65,"34,630",1.2,10.42,12.66,15.72,19.91,24.07,"21,670","26,330","32,710","41,400","50,070",,
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,"17,410",4.6,15.51,"32,270",1.3,10.23,11.63,14.40,18.15,22.99,"21,290","24,190","29,950","37,740","47,830",,
51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,"8,630",4.4,16.15,"33,590",1.5,10.18,12.02,14.84,19.25,24.35,"21,170","25,000","30,860","40,040","50,640",,
51-9194,Etchers and Engravers,detailed,"8,620",5.2,16.28,"33,860",2.1,10.05,11.95,14.85,18.56,23.51,"20,910","24,870","30,890","38,600","48,910",,
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,"41,320",3.2,16.25,"33,810",0.7,10.51,12.42,15.36,18.93,23.62,"21,860","25,830","31,950","39,380","49,140",,
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,"94,620",2.0,19.12,"39,770",1.1,11.04,13.81,18.22,23.50,29.23,"22,970","28,730","37,890","48,880","60,790",,
51-9197,Tire Builders,detailed,"21,910",8.2,20.18,"41,980",2.5,12.31,14.62,19.34,26.21,29.54,"25,610","30,400","40,230","54,520","61,440",,
51-9198,Helpers--Production Workers,detailed,"402,140",2.0,13.50,"28,070",0.4,9.18,10.49,12.54,15.73,19.08,"19,090","21,830","26,070","32,730","39,680",,
51-9199,"Production Workers, All Other",detailed,"256,050",2.9,15.82,"32,910",0.9,9.53,10.95,13.89,18.91,25.25,"19,820","22,780","28,890","39,340","52,510",,
53-0000,Transportation and Material Moving Occupations,major,"9,978,390",0.3,17.82,"37,070",0.4,9.55,11.36,15.19,21.31,29.05,"19,860","23,630","31,600","44,310","60,420",,
53-1000,Supervisors of Transportation and Material Moving Workers,minor,"403,620",0.6,27.08,"56,330",0.2,15.48,19.18,25.82,33.16,40.73,"32,200","39,900","53,700","68,970","84,730",,
53-1010,Aircraft Cargo Handling Supervisors,broad,"8,270",5.5,25.47,"52,970",2.6,15.26,17.92,23.15,30.74,39.32,"31,730","37,280","48,150","63,940","81,790",,
53-1011,Aircraft Cargo Handling Supervisors,detailed,"8,270",5.5,25.47,"52,970",2.6,15.26,17.92,23.15,30.74,39.32,"31,730","37,280","48,150","63,940","81,790",,
53-1040,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",broad,"395,350",0.6,27.11,"56,400",0.2,15.49,19.22,25.87,33.21,40.76,"32,210","39,990","53,810","69,070","84,780",,
53-1048,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,"395,350",0.6,27.11,"56,400",0.2,15.49,19.22,25.87,33.21,40.76,"32,210","39,990","53,810","69,070","84,780",,
53-2000,Air Transportation Workers,minor,"273,950",3.7,*,"96,890",2.3,*,*,*,*,*,"33,570","48,930","72,310","122,750","189,000",TRUE,
53-2010,Aircraft Pilots and Flight Engineers,broad,"122,570",3.5,*,"138,690",3.5,*,*,*,*,*,"54,820","76,590","111,930","175,940",#,TRUE,
53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,"84,070",4.9,*,"161,280",3.5,*,*,*,*,*,"68,230","92,500","137,330",#,#,TRUE,
53-2012,Commercial Pilots,detailed,"38,490",3.1,*,"89,350",1.3,*,*,*,*,*,"43,570","58,910","78,740","106,990","152,180",TRUE,
53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,"32,380",1.9,48.68,"101,240",1.4,18.74,29.89,46.62,68.05,81.14,"38,990","62,180","96,980","141,540","168,770",,
53-2021,Air Traffic Controllers,detailed,"22,790",1.7,57.82,"120,260",0.7,32.42,41.64,59.87,72.89,84.52,"67,440","86,610","124,540","151,620","175,800",,
53-2022,Airfield Operations Specialists,detailed,"9,590",4.9,26.95,"56,060",2.1,13.18,17.95,25.17,32.39,44.76,"27,410","37,340","52,360","67,370","93,090",,
53-2030,Flight Attendants,broad,"119,000",5.2,*,"52,660",2.3,*,*,*,*,*,"26,860","41,040","50,500","63,090","79,520",TRUE,
53-2031,Flight Attendants,detailed,"119,000",5.2,*,"52,660",2.3,*,*,*,*,*,"26,860","41,040","50,500","63,090","79,520",TRUE,
53-3000,Motor Vehicle Operators,minor,"4,006,890",0.4,18.37,"38,210",0.2,9.61,12.53,17.27,22.94,29.23,"19,990","26,060","35,910","47,710","60,790",,
53-3010,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",broad,"15,310",5.6,12.85,"26,740",1.7,9.04,10.14,11.66,14.36,18.82,"18,810","21,090","24,260","29,860","39,140",,
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,"15,310",5.6,12.85,"26,740",1.7,9.04,10.14,11.66,14.36,18.82,"18,810","21,090","24,260","29,860","39,140",,
53-3020,Bus Drivers,broad,"683,480",0.9,16.83,"35,000",1.1,9.36,12.26,15.87,20.35,25.41,"19,470","25,490","33,010","42,330","52,860",,
53-3021,"Bus Drivers, Transit and Intercity",detailed,"176,140",1.8,20.81,"43,290",2.1,11.94,14.85,19.61,25.76,32.62,"24,830","30,890","40,780","53,570","67,860",,
53-3022,"Bus Drivers, School or Special Client",detailed,"507,340",1.0,15.45,"32,130",0.5,9.04,11.43,14.93,18.73,23.01,"18,790","23,780","31,060","38,950","47,860",,
53-3030,Driver/Sales Workers and Truck Drivers,broad,"3,052,680",0.5,19.13,"39,790",0.2,9.75,13.21,18.08,23.81,29.99,"20,270","27,470","37,610","49,520","62,380",,
53-3031,Driver/Sales Workers,detailed,"426,870",1.8,13.99,"29,090",0.7,8.49,9.27,11.56,17.30,23.43,"17,660","19,290","24,040","35,980","48,730",,
53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,"1,748,140",0.6,21.39,"44,500",0.2,13.22,16.45,20.42,25.50,30.77,"27,510","34,210","42,480","53,030","64,000",,
53-3033,Light Truck or Delivery Services Drivers,detailed,"877,670",0.7,17.12,"35,610",0.3,9.43,11.32,15.12,20.85,29.39,"19,610","23,550","31,450","43,370","61,120",,
53-3040,Taxi Drivers and Chauffeurs,broad,"198,470",1.5,13.21,"27,480",0.7,9.02,10.16,11.96,15.01,18.93,"18,750","21,130","24,880","31,210","39,380",,
53-3041,Taxi Drivers and Chauffeurs,detailed,"198,470",1.5,13.21,"27,480",0.7,9.02,10.16,11.96,15.01,18.93,"18,750","21,130","24,880","31,210","39,380",,
53-3090,Miscellaneous Motor Vehicle Operators,broad,"56,950",3.2,15.72,"32,690",1.3,8.81,9.83,12.81,20.66,25.99,"18,330","20,450","26,640","42,960","54,050",,
53-3099,"Motor Vehicle Operators, All Other",detailed,"56,950",3.2,15.72,"32,690",1.3,8.81,9.83,12.81,20.66,25.99,"18,330","20,450","26,640","42,960","54,050",,
53-4000,Rail Transportation Workers,minor,"117,940",5.7,30.24,"62,900",1.0,19.98,24.44,29.03,36.42,43.76,"41,550","50,840","60,390","75,750","91,020",,
53-4010,Locomotive Engineers and Operators,broad,"42,500",10.8,30.72,"63,890",1.2,20.34,24.80,28.75,37.28,45.54,"42,310","51,590","59,810","77,550","94,730",,
53-4011,Locomotive Engineers,detailed,"35,680",9.7,31.72,"65,980",1.2,21.76,25.51,29.32,38.42,45.93,"45,260","53,060","60,990","79,900","95,540",,
53-4012,Locomotive Firers,detailed,670,12.6,29.91,"62,220",4.6,19.25,26.19,29.02,33.87,44.42,"40,040","54,480","60,360","70,450","92,400",,
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,"6,140",23.4,24.97,"51,930",3.4,12.65,18.28,24.11,29.40,41.28,"26,320","38,020","50,150","61,150","85,870",,
53-4020,"Railroad Brake, Signal, and Switch Operators",broad,"14,190",7.7,28.13,"58,500",2.1,16.49,21.54,27.53,35.15,40.34,"34,310","44,800","57,260","73,110","83,900",,
53-4021,"Railroad Brake, Signal, and Switch Operators",detailed,"14,190",7.7,28.13,"58,500",2.1,16.49,21.54,27.53,35.15,40.34,"34,310","44,800","57,260","73,110","83,900",,
53-4030,Railroad Conductors and Yardmasters,broad,"44,490",5.4,30.47,"63,370",1.5,20.65,24.70,28.99,36.56,44.05,"42,950","51,370","60,300","76,050","91,630",,
53-4031,Railroad Conductors and Yardmasters,detailed,"44,490",5.4,30.47,"63,370",1.5,20.65,24.70,28.99,36.56,44.05,"42,950","51,370","60,300","76,050","91,630",,
53-4040,Subway and Streetcar Operators,broad,"12,070",3.4,30.75,"63,950",3.4,21.38,26.87,31.93,35.90,38.45,"44,470","55,890","66,420","74,680","79,970",,
53-4041,Subway and Streetcar Operators,detailed,"12,070",3.4,30.75,"63,950",3.4,21.38,26.87,31.93,35.90,38.45,"44,470","55,890","66,420","74,680","79,970",,
53-4090,Miscellaneous Rail Transportation Workers,broad,"4,690",9.4,28.82,"59,950",4.9,15.01,20.61,28.21,37.36,44.58,"31,220","42,880","58,690","77,710","92,720",,
53-4099,"Rail Transportation Workers, All Other",detailed,"4,690",9.4,28.82,"59,950",4.9,15.01,20.61,28.21,37.36,44.58,"31,220","42,880","58,690","77,710","92,720",,
53-5000,Water Transportation Workers,minor,"77,120",7.0,31.59,"65,720",1.9,12.99,18.13,26.73,38.77,57.04,"27,020","37,710","55,590","80,630","118,630",,
53-5010,Sailors and Marine Oilers,broad,"30,940",6.8,22.38,"46,560",3.4,11.47,14.23,19.58,26.98,35.52,"23,850","29,600","40,730","56,110","73,870",,
53-5011,Sailors and Marine Oilers,detailed,"30,940",6.8,22.38,"46,560",3.4,11.47,14.23,19.58,26.98,35.52,"23,850","29,600","40,730","56,110","73,870",,
53-5020,Ship and Boat Captains and Operators,broad,"38,290",6.5,37.82,"78,670",2.1,16.34,22.82,33.14,47.49,65.33,"33,980","47,460","68,930","98,780","135,880",,
53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,"35,780",6.9,38.93,"80,970",2.3,17.13,23.72,34.10,48.80,66.65,"35,640","49,340","70,920","101,510","138,620",,
53-5022,Motorboat Operators,detailed,"2,510",8.5,22.05,"45,870",4.8,10.03,13.83,21.44,30.06,35.42,"20,860","28,770","44,600","62,520","73,680",,
53-5030,Ship Engineers,broad,"7,890",13.4,37.48,"77,970",2.5,19.82,25.50,35.15,46.61,60.74,"41,230","53,050","73,110","96,950","126,340",,
53-5031,Ship Engineers,detailed,"7,890",13.4,37.48,"77,970",2.5,19.82,25.50,35.15,46.61,60.74,"41,230","53,050","73,110","96,950","126,340",,
53-6000,Other Transportation Workers,minor,"367,320",1.3,15.11,"31,440",1.3,9.02,10.00,11.77,16.08,26.83,"18,750","20,810","24,480","33,450","55,810",,
53-6010,Bridge and Lock Tenders,broad,"3,240",3.6,22.73,"47,280",1.1,12.14,17.83,24.15,27.45,30.01,"25,250","37,090","50,240","57,090","62,420",,
53-6011,Bridge and Lock Tenders,detailed,"3,240",3.6,22.73,"47,280",1.1,12.14,17.83,24.15,27.45,30.01,"25,250","37,090","50,240","57,090","62,420",,
53-6020,Parking Lot Attendants,broad,"145,400",2.2,11.70,"24,330",0.6,8.81,9.69,10.97,12.63,15.59,"18,320","20,140","22,810","26,270","32,420",,
53-6021,Parking Lot Attendants,detailed,"145,400",2.2,11.70,"24,330",0.6,8.81,9.69,10.97,12.63,15.59,"18,320","20,140","22,810","26,270","32,420",,
53-6030,Automotive and Watercraft Service Attendants,broad,"118,850",1.9,12.07,"25,100",0.5,8.95,9.76,11.24,13.46,16.90,"18,620","20,300","23,390","28,000","35,160",,
53-6031,Automotive and Watercraft Service Attendants,detailed,"118,850",1.9,12.07,"25,100",0.5,8.95,9.76,11.24,13.46,16.90,"18,620","20,300","23,390","28,000","35,160",,
53-6040,Traffic Technicians,broad,"6,980",3.6,23.70,"49,290",1.9,13.41,16.98,21.96,29.78,36.75,"27,880","35,330","45,670","61,940","76,430",,
53-6041,Traffic Technicians,detailed,"6,980",3.6,23.70,"49,290",1.9,13.41,16.98,21.96,29.78,36.75,"27,880","35,330","45,670","61,940","76,430",,
53-6050,Transportation Inspectors,broad,"30,030",4.3,35.44,"73,720",1.6,14.50,24.43,34.68,46.20,57.86,"30,160","50,820","72,140","96,090","120,340",,
53-6051,Transportation Inspectors,detailed,"30,030",4.3,35.44,"73,720",1.6,14.50,24.43,34.68,46.20,57.86,"30,160","50,820","72,140","96,090","120,340",,
53-6060,"Transportation Attendants, Except Flight Attendants",broad,"24,360",8.5,15.29,"31,800",2.4,9.05,10.24,13.38,18.07,25.47,"18,820","21,300","27,830","37,590","52,980",,
53-6061,"Transportation Attendants, Except Flight Attendants",detailed,"24,360",8.5,15.29,"31,800",2.4,9.05,10.24,13.38,18.07,25.47,"18,820","21,300","27,830","37,590","52,980",,
53-6090,Miscellaneous Transportation Workers,broad,"38,460",3.8,19.25,"40,050",2.0,10.14,12.60,17.67,26.51,29.92,"21,100","26,220","36,760","55,140","62,240",,
53-6099,"Transportation Workers, All Other",detailed,"38,460",3.8,19.25,"40,050",2.0,10.14,12.60,17.67,26.51,29.92,"21,100","26,220","36,760","55,140","62,240",,
53-7000,Material Moving Workers,minor,"4,731,550",0.5,14.58,"30,320",0.2,9.39,10.72,13.13,17.16,22.27,"19,530","22,300","27,320","35,690","46,310",,
53-7010,Conveyor Operators and Tenders,broad,"26,570",3.4,16.58,"34,480",0.9,11.02,13.04,15.53,19.18,24.20,"22,930","27,130","32,300","39,890","50,340",,
53-7011,Conveyor Operators and Tenders,detailed,"26,570",3.4,16.58,"34,480",0.9,11.02,13.04,15.53,19.18,24.20,"22,930","27,130","32,300","39,890","50,340",,
53-7020,Crane and Tower Operators,broad,"43,660",2.8,26.78,"55,690",1.0,14.86,18.67,25.10,32.77,40.53,"30,910","38,840","52,200","68,160","84,290",,
53-7021,Crane and Tower Operators,detailed,"43,660",2.8,26.78,"55,690",1.0,14.86,18.67,25.10,32.77,40.53,"30,910","38,840","52,200","68,160","84,290",,
53-7030,"Dredge, Excavating, and Loading Machine Operators",broad,"49,190",2.4,22.60,"47,010",0.8,13.72,16.66,20.65,26.78,34.52,"28,540","34,650","42,950","55,710","71,810",,
